"Name","DistinguishedName","enabled","description","whenCreated","Stamp"
"BGLRM9100523","CN=BGLRM9100523,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","4/10/2019 4:22:57 AM","11/30/2021 8:41:54 AM"
"BGLRO7060106","CN=BGLRO7060106,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/8/2019 12:40:09 PM","8/5/2020 3:08:45 PM"
"BGLRM9000918","CN=BGLRM9000918,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/4/2020 7:36:12 PM","1/10/2022 10:08:01 PM"
"BGLRT49500619","CN=BGLRT49500619,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"5/16/2022 6:13:50 PM","5/24/2022 11:08:13 AM"
"BGLRM9000449","CN=BGLRM9000449,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"9/27/2017 4:12:58 AM","9/7/2020 8:44:10 AM"
"BGLRO7060108","CN=BGLRO7060108,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","8/8/2019 12:43:36 PM","12/9/2021 8:42:17 AM"
"BGLRO7060066","CN=BGLRO7060066,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"9/24/2019 2:03:34 AM","12/20/2021 12:04:25 PM"
"BGLRO7060224","CN=BGLRO7060224,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/10/2019 6:50:26 AM","8/15/2020 2:58:19 PM"
"BGLRT4700668","CN=BGLRT4700668,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"5/16/2022 6:47:01 PM","5/16/2022 6:47:03 PM"
"BGLRM9100371","CN=BGLRM9100371,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/13/2018 6:05:14 AM","2/25/2022 12:43:32 AM"
"BGLRM9100402","CN=BGLRM9100402,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/18/2018 5:04:02 AM","2/1/2022 4:30:29 PM"
"BGLRO7060107","CN=BGLRO7060107,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/8/2019 12:44:35 PM","6/3/2020 9:20:50 AM"
"BGLRM9001101","CN=BGLRM9001101,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/10/2019 8:13:16 AM","11/16/2020 9:49:56 PM"
"BGLRM9001161","CN=BGLRM9001161,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"4/20/2020 10:39:17 PM","4/21/2020 11:34:46 PM"
"BGLRM9000454","CN=BGLRM9000454,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"9/28/2017 11:47:04 PM","7/2/2020 1:17:21 PM"
"BGLRO7060105","CN=BGLRO7060105,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/8/2019 12:45:29 PM","9/11/2020 6:40:12 PM"
"BGLRM9000911","CN=BGLRM9000911,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"9/24/2019 5:04:42 AM","11/14/2020 9:29:13 AM"
"BGLRM9001102","CN=BGLRM9001102,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled - Termed - 2/14/2022 - WO0000001387411","12/10/2019 8:57:28 AM","12/9/2021 8:42:17 AM"
"BGLRT4700288","CN=BGLRT4700288,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/14/2018 12:45:07 AM","3/30/2021 10:42:10 AM"
"BGLRO7060018","CN=BGLRO7060018,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"6/27/2019 12:59:26 AM","3/16/2022 7:23:45 PM"
"BGLRM9001209","CN=BGLRM9001209,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"4/28/2021 2:18:41 AM","8/18/2021 5:53:21 PM"
"BGLRM91S00001","CN=BGLRM91S00001,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/5/2019 7:50:02 AM","3/12/2020 12:55:23 PM"
"BGLRO7060019","CN=BGLRO7060019,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"6/27/2019 1:49:21 AM","3/21/2020 4:34:01 PM"
"BGLRM9100316","CN=BGLRM9100316,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"10/3/2018 11:08:57 PM","7/13/2020 2:44:58 PM"
"BGLRM9001125","CN=BGLRM9001125,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/13/2020 5:05:00 AM","7/30/2020 9:12:50 PM"
"BGLRM9100781","CN=BGLRM9100781,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","4/22/2020 2:55:57 PM","12/2/2021 8:42:13 AM"
"BGLRX10005","CN=BGLRX10005,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/19/2020 11:28:28 AM","12/20/2021 11:33:23 AM"
"BGLRM9001126","CN=BGLRM9001126,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/13/2020 5:27:14 AM","8/13/2020 5:54:14 PM"
"BGLRT4600319","CN=BGLRT4600319,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/11/2020 4:02:10 PM","3/7/2022 12:00:05 PM"
"BGLR9000919","CN=BGLR9000919,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","11/5/2020 5:30:20 PM","12/6/2021 8:42:05 AM"
"BGLRM9001211","CN=BGLRM9001211,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"4/28/2021 5:08:30 AM","8/7/2021 1:06:49 AM"
"BGLRM9100616","CN=BGLRM9100616,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/23/2019 6:07:50 AM","9/18/2020 12:05:47 PM"
"BGLRM9000915","CN=BGLRM9000915,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"6/27/2019 4:37:47 AM","11/30/2020 2:29:51 PM"
"BGLRT4800115","CN=BGLRT4800115,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/9/2019 4:49:11 AM","4/19/2022 9:56:15 PM"
"BGLRO7060145","CN=BGLRO7060145,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/6/2019 3:47:41 AM","9/11/2020 7:32:02 PM"
"BGLRT4800233","CN=BGLRT4800233,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/11/2020 4:13:13 PM","6/28/2022 3:06:50 PM"
"BGLRL5400681","CN=BGLRL5400681,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"5/18/2022 5:35:22 PM","6/20/2022 4:57:39 PM"
"BGLRT4700409","CN=BGLRT4700409,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/9/2019 7:35:49 AM","6/18/2022 3:23:55 PM"
"BGLRO7060146","CN=BGLRO7060146,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/6/2019 3:53:38 AM","12/31/2020 2:18:18 PM"
"BGLRO7060148","CN=BGLRO7060148,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/6/2019 4:02:06 AM","8/17/2020 4:28:30 PM"
"BGLRT4600320","CN=BGLRT4600320,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/11/2020 5:14:10 PM","2/3/2021 7:13:42 PM"
"BGLRM9100219","CN=BGLRM9100219,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/10/2018 1:40:36 PM","2/28/2020 4:15:55 PM"
"BGLRO7060151","CN=BGLRO7060151,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/6/2019 4:14:53 AM","7/3/2020 4:39:30 AM"
"BGLRT4800222","CN=BGLRT4800222,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/14/2020 7:50:26 AM","6/25/2020 1:01:13 PM"
"BGLRL5400562","CN=BGLRL5400562,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/10/2021 2:48:16 PM","5/2/2022 5:53:39 PM"
"BGLRM9001128","CN=BGLRM9001128,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","2/14/2020 11:43:26 AM","12/2/2021 8:41:57 AM"
"BGLRO7060385","CN=BGLRO7060385,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/2/2020 7:34:19 PM","2/24/2022 6:30:23 PM"
"BGLRT4700403","CN=BGLRT4700403,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"6/28/2019 1:22:22 AM","12/7/2021 8:33:37 PM"
"BGLRM9100790","CN=BGLRM9100790,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/2/2020 7:35:50 PM","9/24/2020 12:57:23 PM"
"BGLRM9000381","CN=BGLRM9000381,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","7/19/2017 5:07:41 AM","11/11/2021 9:40:22 PM"
"BGLRM9100321","CN=BGLRM9100321,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"10/4/2018 3:52:26 AM","7/3/2020 6:48:49 PM"
"BGLRM9001185","CN=BGLRM9001185,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/2/2020 7:37:54 PM","8/20/2020 10:29:43 AM"
"BGLRM9000768","CN=BGLRM9000768,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False",,"10/4/2018 4:03:16 AM","2/2/2022 11:01:47 AM"
"BGLRM9100405","CN=BGLRM9100405,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/20/2018 1:09:48 AM","6/2/2020 1:41:56 PM"
"BGLRX10008","CN=BGLRX10008,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/7/2021 6:22:16 AM","8/9/2021 10:39:59 AM"
"BGLRM9001163","CN=BGLRM9001163,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"4/26/2020 10:57:14 PM","9/23/2020 10:20:52 AM"
"BGLRM91S00006","CN=BGLRM91S00006,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/6/2019 3:34:02 AM","10/25/2020 2:51:31 PM"
"BGLRT4500012","CN=BGLRT4500012,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/12/2020 12:59:00 AM","7/15/2020 1:01:09 PM"
"BGLRM9100782","CN=BGLRM9100782,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"4/27/2020 10:44:40 AM","11/26/2020 6:43:49 PM"
"BGLRM9001186","CN=BGLRM9001186,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/6/2020 7:45:34 PM","1/10/2022 12:34:40 PM"
"BGLRM91S00007","CN=BGLRM91S00007,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/6/2019 3:36:23 AM","6/11/2020 6:12:42 PM"
"BGLRT1400063","CN=BGLRT1400063,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"5/4/2021 11:42:54 AM","12/13/2021 10:14:02 AM"
"BGLRX10009","CN=BGLRX10009,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/9/2021 2:20:19 PM","2/23/2022 10:56:07 AM"
"BGLRL54900081","CN=BGLRL54900081,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/11/2021 1:10:23 PM","7/23/2022 3:35:33 AM"
"BGLRT4700400","CN=BGLRT4700400,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True","Disabled - Termed - 3/21/2022 - WO0000001422468","9/26/2019 12:07:35 AM","2/11/2022 8:21:37 PM"
"BGLRT4700086","CN=BGLRT4700086,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/11/2018 4:12:19 AM","11/11/2020 1:15:53 PM"
"BGLRM9100323","CN=BGLRM9100323,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"10/4/2018 11:55:04 PM","7/3/2020 11:38:42 PM"
"BGLRM91S00008","CN=BGLRM91S00008,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/6/2019 5:28:12 AM","3/22/2021 12:18:29 PM"
"BGLRO7060112","CN=BGLRO7060112,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","8/10/2019 5:59:43 PM","12/10/2021 8:42:15 AM"
"BGLRL5400336","CN=BGLRL5400336,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/1/2020 3:36:23 PM","4/19/2021 4:04:41 PM"
"BGLRT1400067","CN=BGLRT1400067,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"5/4/2021 12:46:33 PM","5/5/2021 12:58:06 PM"
"BGLRM9000769","CN=BGLRM9000769,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","10/5/2018 12:17:01 AM","11/16/2021 8:13:04 AM"
"BGLRO7060170","CN=BGLRO7060170,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/20/2019 2:51:21 AM","8/14/2020 5:30:19 PM"
"BGLRM4700374","CN=BGLRM4700374,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/6/2019 6:56:46 PM","9/17/2020 12:50:22 PM"
"BGLRO7060113","CN=BGLRO7060113,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled - Termed - 3/28/2022 - WO0000001428598    |   Disabled due to Inactivity- 12/10/2021","8/10/2019 6:01:00 PM","11/12/2021 7:09:55 AM"
"BGLRO7060301","CN=BGLRO7060301,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/11/2019 4:16:26 AM","7/27/2020 5:50:35 AM"
"BGLRM9100791","CN=BGLRM9100791,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/6/2020 8:07:09 PM","9/15/2020 11:21:49 PM"
"BGLRT4600186","CN=BGLRT4600186,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"10/3/2017 11:32:31 PM","3/16/2020 5:59:34 AM"
"BGLRT4700042","CN=BGLRT4700042,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/6/2019 7:24:03 PM","3/12/2020 2:57:04 PM"
"BGLRO7060114","CN=BGLRO7060114,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/10/2019 6:01:14 PM","3/16/2022 10:23:22 PM"
"BGLRO7060152","CN=BGLRO7060152,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/8/2019 4:52:21 AM","7/9/2020 6:28:23 AM"
"BGLRM9100729","CN=BGLRM9100729,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"1/28/2020 4:29:53 AM","3/18/2020 2:18:13 PM"
"BGLRM9100595","CN=BGLRM9100595,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"6/29/2019 8:12:09 AM","8/7/2020 6:08:32 PM"
"BGLRO706115","CN=BGLRO706115,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/10/2019 6:03:03 PM","3/17/2022 6:30:14 AM"
"BGLRO7060153","CN=BGLRO7060153,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/8/2019 4:58:22 AM","11/18/2021 5:50:09 PM"
"BGLRM9001105","CN=BGLRM9001105,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/11/2019 5:36:22 AM","12/16/2020 9:48:48 AM"
"BGLRT4700316","CN=BGLRT4700316,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/18/2018 4:10:06 AM","5/27/2020 7:03:41 PM"
"BGLRO7060155","CN=BGLRO7060155,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/8/2019 5:05:49 AM","12/9/2020 5:25:27 PM"
"BGLRM9100706","CN=BGLRM9100706,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/11/2019 6:05:51 AM","2/27/2020 12:11:09 PM"
"BGLRM9100324","CN=BGLRM9100324,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","10/5/2018 1:36:08 AM","11/30/2021 8:42:11 AM"
"BGLRM9100556","CN=BGLRM9100556,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"5/28/2019 12:35:31 AM","3/14/2021 2:55:59 PM"
"BGLRT4700580","CN=BGLRT4700580,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/9/2021 11:42:15 AM","6/30/2022 8:07:21 AM"
"BGLRT1400126","CN=BGLRT1400126,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/12/2021 5:38:49 PM","2/23/2022 1:13:17 PM"
"BGLRT4700618","CN=BGLRT4700618,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/11/2022 2:07:15 PM","8/2/2022 9:32:54 PM"
"BGLRM9100560","CN=BGLRM9100560,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","5/28/2019 2:43:07 AM","12/2/2021 8:41:57 AM"
"BGLRL54900055","CN=BGLRL54900055,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"6/12/2020 7:49:06 AM","11/20/2021 6:46:17 AM"
"BGLRT4600309","CN=BGLRT4600309,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"1/29/2020 3:50:11 PM","6/28/2022 9:56:55 AM"
"BGLRM9001188","CN=BGLRM9001188,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/7/2020 6:16:09 PM","7/25/2020 6:54:09 PM"
"BGLRM9001189","CN=BGLRM9001189,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/7/2020 6:42:35 PM","11/13/2020 6:48:42 PM"
"BGLRT4800164","CN=BGLRT4800164,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"10/30/2019 4:22:58 AM","7/25/2022 1:23:30 PM"
"BGLRM9100375","CN=BGLRM9100375,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/16/2018 3:58:25 AM","8/6/2020 3:33:38 PM"
"BGLRM9000850","CN=BGLRM9000850,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/24/2018 10:13:23 AM","8/13/2020 2:04:23 PM"
"BGLRO706118","CN=BGLRO706118,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/13/2019 1:02:09 AM","7/24/2020 5:13:48 PM"
"BGLRL5400608","CN=BGLRL5400608,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/14/2022 5:36:03 PM","6/7/2022 1:09:25 PM"
"BGLRM9000012","CN=BGLRM9000012,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","8/27/2018 8:38:42 AM","12/8/2021 8:42:08 AM"
"BGLRM9000809","CN=BGLRM9000809,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/16/2018 5:11:13 AM","8/19/2020 7:07:05 PM"
"BGLRM9100734","CN=BGLRM9100734,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"1/29/2020 11:22:24 PM","2/16/2020 2:07:57 PM"
"BGLRM9100745","CN=BGLRM9100745,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/12/2020 6:52:43 PM","12/17/2021 10:53:49 AM"
"BGLRM9001191","CN=BGLRM9001191,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/8/2020 1:18:16 PM","7/9/2020 1:18:18 PM"
"BGLRT1400072","CN=BGLRT1400072,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"5/7/2021 4:46:32 PM","8/2/2022 10:37:39 AM"
"BGLRM9100746","CN=BGLRM9100746,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/17/2020 8:06:55 AM","9/15/2020 4:50:33 PM"
"BGLRT4600291","CN=BGLRT4600291,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False",,"11/11/2020 1:33:01 PM","11/11/2020 1:33:02 PM"
"BGLRT49500427","CN=BGLRT49500427,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/10/2021 7:59:26 PM","7/22/2022 1:55:56 PM"
"BGLRM9000795","CN=BGLRM9000795,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","9/28/2019 4:27:17 AM","12/10/2021 8:42:14 AM"
"BGLRM9100747","CN=BGLRM9100747,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/18/2020 1:30:08 AM","3/20/2020 12:44:50 PM"
"BGLRT4800378","CN=BGLRT4800378,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/11/2020 6:58:59 PM","11/11/2020 6:59:00 PM"
"BGLRT4700617","CN=BGLRT4700617,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/17/2021 6:35:32 PM","12/21/2021 4:34:27 PM"
"BGLRT4800470","CN=BGLRT4800470,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/15/2022 3:07:47 PM","3/5/2022 8:12:34 AM"
"BGLRT4700029","CN=BGLRT4700029,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/7/2019 2:26:43 PM","3/12/2020 2:57:45 PM"
"BGLRT49500475","CN=BGLRT49500475,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/18/2021 11:16:18 AM","3/15/2022 4:29:00 PM"
"BGLRM9100527","CN=BGLRM9100527,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"4/17/2019 12:55:44 AM","8/26/2020 4:16:04 PM"
"BGLRL5400002","CN=BGLRL5400002,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/22/2020 2:50:24 PM","3/10/2022 12:17:41 PM"
"BGLRT1400076","CN=BGLRT1400076,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"5/11/2021 6:17:17 PM","5/19/2021 2:15:46 PM"
"BGLRO7060342","CN=BGLRO7060342,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"1/30/2020 5:54:23 PM","9/20/2020 8:02:20 PM"
"BGLRT4700541","CN=BGLRT4700541,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/21/2020 2:51:00 PM","11/11/2020 11:02:02 AM"
"BGLRM9100478","CN=BGLRM9100478,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"4/17/2019 5:21:12 AM","3/10/2020 9:39:53 PM"
"BGLRT4700511","CN=BGLRT4700511,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"1/31/2020 12:13:42 AM","6/15/2022 12:14:11 PM"
"BGLRM9100457","CN=BGLRM9100457,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled - Termed - 2/10/2022 - WO0000001384112","1/29/2019 3:18:51 AM","11/7/2021 6:40:39 PM"
"BGLRO706122","CN=BGLRO706122,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","8/14/2019 12:52:34 AM","11/12/2021 3:06:02 PM"
"BGLRM9100748","CN=BGLRM9100748,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/19/2020 2:46:00 AM","3/20/2020 7:25:15 PM"
"BGLRM9001192","CN=BGLRM9001192,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/9/2020 7:48:06 PM","7/26/2020 2:52:34 PM"
"BGLRO7060407","CN=BGLRO7060407,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/24/2020 1:18:20 PM","2/24/2022 1:35:44 PM"
