Computer,DistinguishedName,enabled,description,whenCreated,Stamp
BGLRM9000711,"CN=BGLRM9000711,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,8/21/2018 4:36,11/11/2021 21:43
BGLRM9000292,"CN=BGLRM9000292,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/9/2019 22:22,3/16/2022 22:44
BGLRT4800167,"CN=BGLRT4800167,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,10/30/2019 4:53,7/15/2020 12:59
BGLRM9100183,"CN=BGLRM9100183,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/19/2018 2:04,3/2/2021 14:11
BGLRM9100205,"CN=BGLRM9100205,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/26/2018 3:47,8/14/2020 3:53
BGLRT49500395,"CN=BGLRT49500395,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,10/21/2020 18:26,2/26/2021 16:59
BGLRM9000503,"CN=BGLRM9000503,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,1/4/2018 2:49,12/1/2021 8:42
BGLRM9001165,"CN=BGLRM9001165,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,5/7/2020 18:12,12/2/2021 8:41
BGLRT4800015,"CN=BGLRT4800015,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/18/2019 14:48,4/30/2020 12:04
BGLRM9100738,"CN=BGLRM9100738,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/4/2020 6:06,3/21/2020 13:20
BGLRM9001148,"CN=BGLRM9001148,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/10/2020 8:26,4/6/2021 13:16
BGLRM9100543,"CN=BGLRM9100543,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,5/21/2019 3:07,3/17/2021 21:08
BGLRM9100249,"CN=BGLRM9100249,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/25/2018 6:05,7/23/2020 12:17
BGLRM901008,"CN=BGLRM901008,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,8/16/2019 9:34,12/2/2021 8:41
BGLRM9000862,"CN=BGLRM9000862,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,1/29/2019 5:21,11/30/2021 8:42
BGLRT4700076,"CN=BGLRT4700076,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/14/2018 23:10,12/14/2021 15:58
BGLRM9100185,"CN=BGLRM9100185,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/19/2018 2:24,8/6/2020 1:09
BGLRM9100207,"CN=BGLRM9100207,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/26/2018 4:51,11/21/2020 12:59
BGLRM9000747,"CN=BGLRM9000747,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,9/11/2018 1:36,3/3/2021 10:26
BGLRT4700313,"CN=BGLRT4700313,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled - Termed - 3/7/2022 - WO0000001408875,12/14/2018 9:23,3/7/2022 14:04
BGLRO7060133,"CN=BGLRO7060133,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,10/24/2019 4:36,10/1/2020 12:54
BGLRO7060187,"CN=BGLRO7060187,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/26/2019 17:34,9/9/2020 15:36
BGLRT4800115,"CN=BGLRT4800115,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/9/2019 4:49,4/19/2022 21:56
BGLRO7060141,"CN=BGLRO7060141,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,8/22/2019 15:41,11/12/2021 15:09
BGLRM9000493,"CN=BGLRM9000493,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,12/14/2017 4:09,11/12/2021 2:36
BGLRM9100427,"CN=BGLRM9100427,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,1/15/2019 2:14,11/12/2021 18:01
BGLRM9100481,"CN=BGLRM9100481,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/14/2019 18:07,12/9/2020 3:21
BGLRL74200071,"CN=BGLRL74200071,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/18/2022 14:15,2/3/2022 17:19
BGLRO7060010,"CN=BGLRO7060010,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/25/2019 4:07,8/10/2020 20:46
BGLRM9100141,"CN=BGLRM9100141,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,4/3/2018 20:26,4/21/2022 8:22
BGLRM90001172,"CN=BGLRM90001172,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,5/20/2020 18:51,9/22/2020 13:19
BGLRO7060189,"CN=BGLRO7060189,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/26/2019 17:49,8/14/2020 12:55
BGLRT4700009,"CN=BGLRT4700009,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/6/2018 1:16,2/4/2022 21:13
BGLRM9000869,"CN=BGLRM9000869,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/26/2019 2:07,8/18/2020 11:56
BGLRT4700086,"CN=BGLRT4700086,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/11/2018 4:12,11/11/2020 13:15
BGLRM9100759,"CN=BGLRM9100759,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/24/2020 23:58,6/2/2020 1:33
BGLRM9000850,"CN=BGLRM9000850,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/24/2018 10:13,8/13/2020 14:04
BGLRT4600328,"CN=BGLRT4600328,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/26/2021 17:13,5/9/2022 11:46
BGLRM9000912,"CN=BGLRM9000912,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/19/2019 1:26,9/15/2020 11:23
BGLRO7060029,"CN=BGLRO7060029,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,7/10/2019 9:14,11/12/2021 16:41
BGLRO7060056,"CN=BGLRO7060056,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/25/2019 0:17,8/14/2020 15:17
BGLRO706124,"CN=BGLRO706124,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/16/2019 9:49,6/12/2020 16:51
BGLRM9001007,"CN=BGLRM9001007,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/27/2019 10:15,12/16/2020 5:00
BGLRM9100429,"CN=BGLRM9100429,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/15/2019 2:38,9/3/2020 8:35
BGLRM9100430,"CN=BGLRM9100430,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/15/2019 2:44,9/3/2020 19:25
BGLRM9000624,"CN=BGLRM9000624,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,6/1/2018 8:14,12/2/2021 8:41
BGLRM9100713,"CN=BGLRM9100713,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/15/2020 6:53,11/30/2021 1:25
BGLRL5400185,"CN=BGLRL5400185,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/27/2020 16:36,7/11/2022 17:00
BGLRO706123,"CN=BGLRO706123,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/16/2019 10:07,9/10/2020 22:52
BGLRO7060099,"CN=BGLRO7060099,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/7/2019 17:42,3/20/2020 19:04
BGLRM9000789,"CN=BGLRM9000789,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,10/31/2018 1:26,7/3/2020 14:28
BGLRM9001164,"CN=BGLRM9001164,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,5/6/2020 10:07,12/1/2021 8:42
BGLRM9001111,"CN=BGLRM9001111,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/7/2020 4:32,6/21/2022 12:36
BGLR5400184,"CN=BGLR5400184,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,,7/27/2020 16:38,7/27/2020 16:38
BGLRM9100371,"CN=BGLRM9100371,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/13/2018 6:05,2/25/2022 0:43
BGLRT4700383,"CN=BGLRT4700383,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,5/22/2019 9:07,5/25/2022 10:35
BGLRO7060055,"CN=BGLRO7060055,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/25/2019 0:33,9/21/2021 3:35
BGLRM9000756,"CN=BGLRM9000756,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,9/17/2018 18:42,3/8/2021 15:29
BGLRM9000813,"CN=BGLRM9000813,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/20/2018 7:12,11/30/2020 2:34
BGLRM9100760,"CN=BGLRM9100760,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,2/25/2020 0:12,11/12/2021 6:36
BGLRO7060054,"CN=BGLRO7060054,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/25/2019 0:41,11/12/2020 8:04
BGLRT4600239,"CN=BGLRT4600239,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/31/2018 1:16,2/1/2021 22:34
BGLRO7060050,"CN=BGLRO7060050,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,7/20/2019 0:20,11/12/2021 15:08
BGLRT4700547,"CN=BGLRT4700547,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,10/30/2020 15:08,12/3/2020 11:59
BGLRO7060152,"CN=BGLRO7060152,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/8/2019 4:52,7/9/2020 6:28
BGLRO7060011,"CN=BGLRO7060011,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,6/25/2019 4:36,11/11/2021 22:06
BGLRT4600271,"CN=BGLRT4600271,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/5/2019 16:27,6/28/2022 16:52
BGLRO7060136,"CN=BGLRO7060136,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,10/24/2019 6:09,9/30/2020 12:41
BGLRO7060153,"CN=BGLRO7060153,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/8/2019 4:58,11/18/2021 17:50
BGLRO7060176,"CN=BGLRO7060176,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/22/2019 4:57,9/23/2020 6:03
BGLRM9001112,"CN=BGLRM9001112,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,1/14/2020 7:14,11/12/2021 6:35
BGLRM9100772,"CN=BGLRM9100772,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/28/2020 1:12,9/24/2020 13:22
BGLRM9000816,"CN=BGLRM9000816,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/20/2018 7:29,3/2/2021 23:56
BGLRM9100483,"CN=BGLRM9100483,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,2/14/2019 18:43,12/1/2021 8:42
BGLRT5400588,"CN=BGLRT5400588,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,,1/5/2022 22:31,6/29/2022 15:10
BGLRM9100710,"CN=BGLRM9100710,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,1/14/2020 7:11,11/27/2021 10:32
BGLRM9100715,"CN=BGLRM9100715,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/15/2020 7:46,9/28/2020 14:05
BGLRM9000790,"CN=BGLRM9000790,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,10/31/2018 2:20,5/12/2020 23:59
BGLRM9100482,"CN=BGLRM9100482,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,2/14/2019 18:45,11/12/2021 19:36
BGLRT4800407,"CN=BGLRT4800407,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/23/2021 14:02,4/27/2021 20:45
BGLRM9100761,"CN=BGLRM9100761,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,2/25/2020 0:16,12/1/2021 8:41
BGLRO7060155,"CN=BGLRO7060155,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/8/2019 5:05,12/9/2020 17:25
BGLRO70600009,"CN=BGLRO70600009,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/20/2019 7:51,3/16/2022 22:04
BGLRM9100757,"CN=BGLRM9100757,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/21/2020 2:22,8/25/2020 16:57
BGLRL5400336,"CN=BGLRL5400336,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/1/2020 15:36,4/19/2021 16:04
BGLRT4700617,"CN=BGLRT4700617,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/17/2021 18:35,12/21/2021 16:34
BGLRO7060314,"CN=BGLRO7060314,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,12/24/2019 1:53,11/12/2021 7:08
BGLRM9100762,"CN=BGLRM9100762,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/25/2020 0:52,8/26/2020 14:55
BGLRT5400139,"CN=BGLRT5400139,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/25/2020 17:04,7/25/2020 17:04
BGLRO7060101,"CN=BGLRO7060101,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/7/2019 17:49,8/4/2021 16:26
BGLRO706121,"CN=BGLRO706121,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,8/14/2019 1:17,12/9/2021 8:42
BGLRM9100486,"CN=BGLRM9100486,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,5/9/2019 19:51,6/15/2020 18:43
BGLRL5400514,"CN=BGLRL5400514,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/29/2021 12:38,10/21/2021 13:02
BGLRM9100622,"CN=BGLRM9100622,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,9/3/2019 1:01,11/12/2021 17:00
BGLRM901031,"CN=BGLRM901031,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,9/11/2019 2:14,7/10/2020 16:06
BGLRM9100620,"CN=BGLRM9100620,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/30/2019 8:55,7/27/2020 17:08
BGLRM9100623,"CN=BGLRM9100623,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,9/3/2019 1:18,8/13/2020 15:02
BGLRM9100735,"CN=BGLRM9100735,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,1/31/2020 14:16,11/11/2021 23:25
BGLRM91S00054,"CN=BGLRM91S00054,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,9/3/2019 1:18,8/11/2020 16:29
BGLRM9100100,"CN=BGLRM9100100,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,10/1/2019 8:19,8/10/2020 12:16
BGLRO7060320,"CN=BGLRO7060320,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled - Termed - 3/21/2022 - WO0000001422468,12/30/2019 10:18,11/12/2021 10:06
BGLRT4700403,"CN=BGLRT4700403,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/28/2019 1:22,12/7/2021 20:33
BGLRT4700409,"CN=BGLRT4700409,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/9/2019 7:35,6/18/2022 15:23
BGLRM9100150,"CN=BGLRM9100150,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,4/5/2018 0:30,8/22/2021 17:32
BGLRT49500507,"CN=BGLRT49500507,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/10/2021 13:13,6/20/2022 12:59
BGLRM9000880,"CN=BGLRM9000880,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,5/8/2019 2:14,1/5/2022 11:54
BGLRT4800084,"CN=BGLRT4800084,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/18/2019 17:54,5/16/2022 12:53
BGLRM9100189,"CN=BGLRM9100189,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/19/2018 4:19,12/6/2021 11:20
BGLRM91S00003,"CN=BGLRM91S00003,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,10/1/2019 8:30,9/25/2020 19:27
BGLRM9100789,"CN=BGLRM9100789,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/18/2020 11:28,9/15/2020 12:53
BGLRM9100309,"CN=BGLRM9100309,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,4/6/2019 19:08,12/1/2021 8:42
BGLRO7060079,"CN=BGLRO7060079,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,8/6/2019 1:25,11/12/2021 19:09
BGLRM9100498,"CN=BGLRM9100498,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/26/2019 6:07,9/13/2020 14:12
BGLRM9001152,"CN=BGLRM9001152,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,5/14/2020 15:08,11/11/2021 20:31
BGLRM9000870,"CN=BGLRM9000870,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/26/2019 6:11,7/22/2020 12:57
BGLRM9100193,"CN=BGLRM9100193,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/19/2018 4:39,10/7/2020 13:30
BGLRM9100316,"CN=BGLRM9100316,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,10/3/2018 23:08,7/13/2020 14:44
BGLRM9000854,"CN=BGLRM9000854,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,12/27/2018 23:56,12/2/2021 8:41
BGLRM9100449,"CN=BGLRM9100449,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/23/2019 5:14,8/19/2020 17:03
BGLRT4600186,"CN=BGLRT4600186,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,10/3/2017 23:32,3/16/2020 5:59
BGLRM9000855,"CN=BGLRM9000855,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/28/2018 0:04,9/17/2020 17:41
BGLRM901018,"CN=BGLRM901018,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,8/30/2019 9:18,11/12/2021 18:36
BGLRL5400562,"CN=BGLRL5400562,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/10/2021 14:48,5/2/2022 17:53
BGLRM9100773,"CN=BGLRM9100773,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/2/2020 22:34,9/25/2020 16:44
BGLRM9000741,"CN=BGLRM9000741,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,9/8/2018 1:00,2/14/2020 15:17
BGLRM9100323,"CN=BGLRM9100323,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,10/4/2018 23:55,7/3/2020 23:38
BGLRM9100336,"CN=BGLRM9100336,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,10/13/2018 0:38,12/2/2021 8:42
BGLRM9100115,"CN=BGLRM9100115,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/27/2018 0:57,2/1/2022 16:45
BGLRL5400141,"CN=BGLRL5400141,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,,7/25/2020 17:18,3/18/2021 11:29
BGLRM901019,"CN=BGLRM901019,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,8/30/2019 9:43,12/2/2021 8:41
BGLRM9001161,"CN=BGLRM9001161,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,4/20/2020 22:39,4/21/2020 23:34
BGLRT4700659,"CN=BGLRT4700659,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/27/2022 15:02,7/15/2022 15:44
BGLRO7060322,"CN=BGLRO7060322,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,12/30/2019 10:37,11/11/2021 21:37
BGLRM9100621,"CN=BGLRM9100621,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/30/2019 9:46,8/27/2020 6:17
BGLRM9000917,"CN=BGLRM9000917,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,11/4/2020 16:48,12/4/2021 8:42
BGLRT4700338,"CN=BGLRT4700338,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/29/2019 14:02,10/29/2020 18:57
BGLRO7060117,"CN=BGLRO7060117,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,10/17/2019 2:47,11/12/2021 7:39
BGLRM9000769,"CN=BGLRM9000769,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,10/5/2018 0:17,11/16/2021 8:13
BGLR9000919,"CN=BGLR9000919,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,11/5/2020 17:30,12/6/2021 8:42
BGLRO7060118,"CN=BGLRO7060118,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,10/17/2019 2:54,11/11/2021 23:09
